# t y1 y2 
  2.9500000000000021E-01   1.0158525467017613E-04   9.7682623941961333E-01
  2.9600000000000021E-01   1.0157712939373824E-04   9.7674810816665925E-01
  2.9700000000000021E-01   1.0156900476719960E-04   9.7666998316301790E-01
  2.9800000000000021E-01   1.0156088079050827E-04   9.7659186440818935E-01
  2.9900000000000021E-01   1.0155275746361235E-04   9.7651375190167367E-01
  3.0000000000000021E-01   1.0154463478645989E-04   9.7643564564297136E-01
  3.0100000000000021E-01   1.0153651275899898E-04   9.7635754563158239E-01
  3.0200000000000021E-01   1.0152839138117773E-04   9.7627945186700726E-01
  3.0300000000000021E-01   1.0152027065294422E-04   9.7620136434874627E-01
  3.0400000000000021E-01   1.0151215057424657E-04   9.7612328307629970E-01
  3.0500000000000022E-01   1.0150403114503129E-04   9.7604520804916817E-01
  3.0600000000000022E-01   1.0149591236524042E-04   9.7596713926685297E-01
  3.0700000000000022E-01   1.0148779423482850E-04   9.7588907672885383E-01
  3.0800000000000022E-01   1.0147967675374360E-04   9.7581102043467127E-01
  3.0900000000000022E-01   1.0147155992193376E-04   9.7573297038380591E-01
  3.1000000000000022E-01   1.0146344373934707E-04   9.7565492657575825E-01
  3.1100000000000022E-01   1.0145532820593157E-04   9.7557688901002904E-01
  3.1200000000000022E-01   1.0144721332163535E-04   9.7549885768611910E-01
  3.1300000000000022E-01   1.0143909908640647E-04   9.7542083260352896E-01
  3.1400000000000022E-01   1.0143098550019300E-04   9.7534281376175969E-01
  3.1500000000000022E-01   1.0142287256294306E-04   9.7526480116031178E-01
  3.1600000000000023E-01   1.0141476027460469E-04   9.7518679479868642E-01
  3.1700000000000023E-01   1.0140664863512602E-04   9.7510879467638423E-01
  3.1800000000000023E-01   1.0139853764445513E-04   9.7503080079290638E-01
  3.1900000000000023E-01   1.0139042730254010E-04   9.7495281314775384E-01
  3.2000000000000023E-01   1.0138231760932907E-04   9.7487483174042744E-01
  3.2100000000000023E-01   1.0137420856477010E-04   9.7479685657042847E-01
